"fid","hospital_name","address","address2","city","state","zip","telephone","type","status","population","county","country","latitude","longitude","website","state_id","beds","trauma","helipad","caring_system","funding","affilition","regular_beds","nicu_beds","opened","pediatric_trauma_level","nicu_level","ranked_specialties","childrens_hospital"
5448,"Alaska Native Medical Center - ANMC","4315 Diplomacy Drive","Not Available","Anchorage","AK",99508,"(907) 563-2662","General Acute Care Hospital","Open",148,"Anchorage","US","61.1829","-149.8","www.anmc.org","Not Available",148,"II","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5449,"Lifelong Independence and Fitness Enrichment Center","1111 Gallagher Road","Not Available","Sherman","TX",75090,"Not Available","General Acute Care Hospital","Open",59,"GRAYSON","US","33.674","-96.6044","lifecenterhospital.org/about4.shtml‎


","Not Available",59,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5450,"St James Healthcare","400 S Clark St","Not Available","Butte","MT",59701,"(406) 723-2500","General Acute Care Hospital","Open",58,"Silver Bow","US","46.0085","-112.546","http://www.stjameshealthcare.org","609",58,"III","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5451,"Fort Duncan Regional Medical Center","3333 North Foster Maldonado Boulevard","Not Available","Eagle Pass","TX",78852,"Not Available","General Acute Care Hospital","Open",101,"MAVERICK","US","28.7131","-100.456","http://www.fortduncanmedicalcenter.com","Not Available",101,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5452,"Baylor Institute for Rehabilitation at Gaston Episcopal Hospital","909 N. Washington Avenue","Not Available","Dallas","TX",75246,"Not Available","General Acute Care Hospital","Open",92,"DALLAS","US","32.7916","-96.7803","http://www.baylorhealth.com/PhysiciansLocations/BIR/Pages/Default.aspx","Not Available",92,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5453,"Alaska Regional Hospital","2801 DeBarr Road","Not Available","Anchorage","AK",99508,"(907) 276-1131","General Acute Care Hospital","Open",132,"Anchorage","US","61.2107","-149.829","http://www.alaskaregional.com/","Not Available",132,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5454,"Eastland Memorial Hospital","304 South Daugherty Avenue","Not Available","Eastland","TX",76448,"Not Available","General Acute Care Hospital","Open",52,"EASTLAND","US","32.4","-98.8211","http://www.eastlandmemorial.com","Not Available",52,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5455,"Texas Health Presbyterian Hospital Dallas","8200 Walnut Hill Lane","Not Available","Dallas","TX",75231,"Not Available","General Acute Care Hospital","Open",888,"DALLAS","US","32.8807","-96.7631","http://www.texashealth.org","Not Available",888,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5456,"Elmendorf AFB Hospital","5955 Zeamer Ave.","Not Available","Elmendorf Afb","AK",99506,"(907) 580-6260","General Acute Care Hospital","Open",57,"Anchorage","US","61.2353","-149.745","www.elmendorf.af.mil/","Not Available",57,"IV","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5457,"Timberlawn Mental Health System","4600 Samuell Boulevard","Not Available","Dallas","TX",75228,"Not Available","Psychiatric Hospital","Open",0,"DALLAS","US","32.7919","-96.7167","http://www.timberlawn.com","Not Available",0,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5458,"Concho County Hospital","Eaker Street","Not Available","Eden","TX",76837,"Not Available","General Acute Care Hospital","Open",16,"CONCHO","US","31.2213","-99.8481","http://www.conchocountyhospital.com","Not Available",16,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5459,"Carrus Specialty Hospital","1810 U.S. Highway 82 West","Not Available","Sherman","TX",75092,"Not Available","Long Term Care Hospital","Open",16,"GRAYSON","US","33.6698","-96.6341","http://www.carrushospital.com/carrus-specialty-hospital/","Not Available",16,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5460,"Benefis Health Care (West Campus)","500 15Th Ave S","Not Available","Great Falls","MT",59403,"(406) 455-5003","General Acute Care Hospital","Open",85,"Cascade","US","47.4888","-111.299","www.benefis.org","624",85,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5461,"Edinburg Regional Medical Center","1102 West Trenton Road","Not Available","Edinburg","TX",78539,"Not Available","General Acute Care Hospital","Open",76,"HIDALGO","US","26.2613","-98.1826","http://www.edinburgregional.com/","Not Available",76,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5462,"Carrus Rehabilitation Hospital","1810 West Highway 82","Not Available","Sherman","TX",75092,"Not Available","General Acute Care Hospital","Open",24,"GRAYSON","US","33.6697","-96.6353","http://www.carrushospital.com/carrus-rehabilitation-hospital/","Not Available",24,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5463,"Providence Alaska Medical Center","3200 Providence Drive","Not Available","Anchorage","AK",99508,"(907) 562-2211","General Acute Care Hospital","Open",371,"Anchorage","US","61.1888","-149.82","www.providence.org/alaska/default.htm","Not Available",371,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5464,"Medical City Dallas Hospital","7777 Forest Lane","Not Available","Dallas","TX",75230,"Not Available","General Acute Care Hospital","Open",668,"DALLAS","US","32.9114","-96.7742","http://www.medicalcityhospital.com","Not Available",668,"III","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5465,"Northern Montana Hospital","30 13Th St","Not Available","Havre","MT",59501,"(406) 265-2211","General Acute Care Hospital","Open",129,"Hill","US","48.5381","-109.686","http://www.nmhcare.org","629",129,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5466,"Texas Health Harris Methodist Hospital Southlake","1545 Southlake Boulevard","Not Available","Southlake","TX",76092,"Not Available","General Acute Care Hospital","Open",16,"TARRANT","US","32.9397","-97.1281","http://www.texashealthsouthlake.com","Not Available",16,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5467,"Cornerstone Regional Hospital","2302 Cornerstone Boulevard","Not Available","Edinburg","TX",78539,"Not Available","General Acute Care Hospital","Open",14,"HIDALGO","US","26.2625","-98.1984","http://www.cornerstoneregional.com/","Not Available",14,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5468,"Kanakanak Hospital - BBAHC","6000 Kanakanak Road","Not Available","Dillingham","AK",99576,"(907) 842-5201","General Acute Care Hospital","Open",14,"Dillingham","US","59.0005","-158.536","www.bbahc.org","Not Available",14,"IV","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5469,"Kindred Hospital Sugar Land","1550 First Colony Boulevard","Not Available","Sugar Land","TX",77479,"Not Available","General Acute Care Hospital","Open",105,"FORT BEND","US","29.6002","-95.6381","http://www.khsugarland.com/","Not Available",105,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5471,"Methodist Charlton Medical Center","3500 West Wheatland Road","Not Available","Dallas","TX",75237,"Not Available","General Acute Care Hospital","Open",269,"DALLAS","US","32.6461","-96.8768","http://www.methodisthealthsystem.org/charlton","Not Available",269,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5472,"Doctor's Hospital at Renaissance","5501 South McColl","Not Available","Edinburg","TX",78539,"Not Available","General Acute Care Hospital","Open",530,"HIDALGO","US","26.2529","-98.2049","http://www.dhr-rgv.com","Not Available",530,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5473,"Fairbanks Memorial Hospital","1650 Cowles Street","Not Available","Fairbanks","AK",99701,"(907) 452-8181","General Acute Care Hospital","Open",217,"Fairbanks North Star","US","64.8317","-147.739","http://www.bannerhealth.com/Locations/Alaska/Fairbanks+Memorial=+Hospital/_FMH_DC_Home.htm","Not Available",217,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5474,"Jackson Healthcare Center","1013 South Wells Street","Not Available","Edna","TX",77957,"Not Available","General Acute Care Hospital","Open",25,"JACKSON","US","28.9692","-96.6358","http://www.jchd.org/getpage.php?name=index","Not Available",25,"IV","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5475,"Bassett Army Community Hospital","1060 Gaffney Road","Not Available","Fort Wainwright","AK",99703,"(907) 361-5172","General Acute Care Hospital","Open",24,"Fairbanks North Star","US","64.841","-147.604","http://www.alaska.amedd.army.mil","Not Available",24,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5476,"Doctors Hospital at White Rock Lake","9440 Poppy Drive","Not Available","Dallas","TX",75218,"Not Available","General Acute Care Hospital","Open",218,"DALLAS","US","32.8348","-96.705","http://www.doctorshospitaldallas.com","Not Available",218,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5477,"HEALTHSOUTH Sugar Land Rehabilitation Hospital","1325 Highway 6","Not Available","Sugar Land","TX",77478,"Not Available","Rehabilitation Hospital","Open",50,"FORT BEND","US","29.6043","-95.6333","http://www.healthsouthsugarland.com","Not Available",50,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5478,"Health Center Northwest","310 Sunnyview Ln","Not Available","Kalispell","MT",59901,"(406) 751-7550","General Acute Care Hospital","Open",30,"Flathead","US","48.2152","-114.323","http://www.kalispellregional.org/","658",30,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5479,"El Campo Memorial Hospital","303 Sandy Corner Road","Not Available","El Campo","TX",77437,"Not Available","General Acute Care Hospital","Open",49,"WHARTON","US","29.2186","-96.2911","http://www.ecmh.org","Not Available",49,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5480,"Texas Scottish Rite Hospital for Children","2222 Welborn Street","Not Available","Dallas","TX",75219,"Not Available","Children","Open",100,"DALLAS","US","32.8021","-96.8143","http://www.tsrhc.org","Not Available",100,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","TRUE"
5481,"Bartlett Regional Hospital","3260 Hospital Drive","Not Available","Juneau","AK",99801,"(907) 796-8900","General Acute Care Hospital","Open",57,"Juneau","US","58.3289","-134.465","http://www.bartletthospital.org/","Not Available",57,"IV","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5482,"Community Medical Center Inc","2827 Fort Missoula Rd","Not Available","Missoula","MT",59804,"(406) 728-4100","General Acute Care Hospital","Open",133,"Missoula","US","46.8474","-114.048","http://www.communitymed.org","639",133,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5483,"Emerus Hospital","16000 Southwest Freeway","Not Available","Sugar Land","TX",77479,"Not Available","General Acute Care Hospital","Open",4,"FORT BEND","US","29.5981","-95.6243","http://emerus.com/locations/sugar-land","Not Available",4,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5484,"Texas Specialty Hospital at Dallas","7955 Harry Hines Boulevard","Not Available","Dallas","TX",75235,"Not Available","Long Term Care Hospital","Open",66,"DALLAS","US","32.8326","-96.8621","http://www.texasspecialtydallas.com/index.html","Not Available",66,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5485,"Providence Kodiak Island Medical Center","1915 Rezanof Drive","Not Available","Kodiak","AK",99615,"(907) 486-3281","General Acute Care Hospital","Open",25,"Kodiak Island","US","57.8009","-152.376","www.providence.org/alaska/default.htm","Not Available",25,"IV","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5486,"University Medical Center of El Paso","4815 Alameda Avenue","Not Available","El Paso","TX",79998,"Not Available","General Acute Care Hospital","Open",327,"EL PASO","US","31.7716","-106.435","http://www.thomasoncares.org","Not Available",327,"I","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5487,"St Patrick Hospital","500 W Broadway","Not Available","Missoula","MT",59806,"(406) 543-7271","General Acute Care Hospital","Open",193,"Missoula","US","46.8759","-114","http://www.saintpatrick.org","640",193,"II","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5488,"Cogdell Memorial Hospital","1700 Cogdell Boulevard","Not Available","Snyder","TX",79549,"Not Available","General Acute Care Hospital","Open",49,"SCURRY","US","32.6881","-100.917","http://www.cogdellhospital.com","Not Available",49,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5489,"Mt Edgecumbe Hospital - SEARHC","222 Tongass Drive","Not Available","Sitka","AK",99835,"(907) 966-2411","General Acute Care Hospital","Open",27,"Sitka","US","57.0516","-135.355","www.searhc.org","Not Available",27,"IV","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5490,"Providence Memorial Hospital","2001 North Oregon Street","Not Available","El Paso","TX",79902,"Not Available","General Acute Care Hospital","Open",508,"EL PASO","US","31.771","-106.5","http://www.sphn-pmh.com/en-US/Pages/default.aspx","Not Available",508,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5491,"Our Children's House at Baylor","3301 Swiss Avenue","Not Available","Dallas","TX",75204,"Not Available","Children","Open",54,"DALLAS","US","32.7914","-96.7833","http://www.baylorhealth.com/PhysiciansLocations/OCH/Pages/Default.aspx","Not Available",54,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5492,"Montana State Hospital","Warm Springs Campus","Not Available","Warm Springs","MT",59756,"(406) 693-7000","Psychiatric Hospital","Open",201,"Deer Lodge","US","46.1808","-112.791","http://www.msh.mt.gov","637",201,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5493,"Hansford County Hospital","707 South Roland Street","Not Available","Spearman","TX",79081,"Not Available","General Acute Care Hospital","Open",25,"HANSFORD","US","36.1903","-101.2","http://www.hchd.net","Not Available",25,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5494,"Kindred Hospital - White Rock","9440 Poppy Drive 5th Floor South","Not Available","Dallas","TX",75218,"Not Available","Long Term Care Hospital","Open",25,"DALLAS","US","32.8346","-96.7058","http://www.khwhiterock.com","Not Available",25,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5495,"Sitka Community Hospital","209 Moller Avenue","Not Available","Sitka","AK",99835,"(907) 747-3241","General Acute Care Hospital","Open",27,"Sitka","US","57.0598","-135.347","www.sitkahospital.org","Not Available",27,"IV","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5496,"Las Palmas Medical Center","1801 North Oregon Street","Not Available","El Paso","TX",79902,"Not Available","General Acute Care Hospital","Open",327,"EL PASO","US","31.77","-106.499","http://www.laspalmasdelsolhealthcare.com/locations-facilities/las-palmas-medical-center.aspx","Not Available",327,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5497,"Brown Memorial Convalescent Center","545 Cook Street","Not Available","Royston","GA",30662,"Not Available","Long Term Care Hospital","Open",144,"Franklin","US","34.2832","-83.1191","http://tycobbhealthcare.com/ProgramsServices/LongTermCare/BrownMemorialConvalescentCenter.aspx","Not Available",144,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5498,"Sierra Medical Center","1625 Medical Center Drive","Not Available","El Paso","TX",79902,"Not Available","General Acute Care Hospital","Open",351,"EL PASO","US","31.7776","-106.481","http://www.sphn.com","Not Available",351,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5499,"Heritage Park Surgical Hospital","3601 North Calais Street","Not Available","Sherman","TX",75090,"Not Available","General Acute Care Hospital","Open",14,"GRAYSON","US","33.6768","-96.6018","http://www.heritageparksurgicalhospital.com","Not Available",14,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5500,"Baylor Heart and Vascular Center","621 N. Hall Street","Not Available","Dallas","TX",75226,"Not Available","General Acute Care Hospital","Open",64,"DALLAS","US","32.7881","-96.7809","http://www.baylorhearthospital.com/handler.cfm?event=practice,main","Not Available",64,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5501,"Wrangell Medical Center and LTC","310 Bennet Street","Not Available","Wrangell","AK",99929,"(907) 874-7000","General Acute Care Hospital","Open",22,"Wrangell-Petersburg","US","56.4718","-132.376","http://www.wrangellmedicalcenter.com/","Not Available",22,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5502,"Highlands Regional Rehabilitation Hospital","1395 George Dieter Drive","Not Available","El Paso","TX",79936,"Not Available","General Acute Care Hospital","Open",41,"EL PASO","US","31.7323","-106.303","http://www.highlandsrehab.com","Not Available",41,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5503,"Baylor Medical Center at Uptown","2727 East Lemmon Avenue","Not Available","Dallas","TX",75204,"Not Available","General Acute Care Hospital","Open",28,"DALLAS","US","32.8043","-96.795","http://www.bmcuptown.com","Not Available",28,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
