hospital_name,address,city,state,zip,type,status,population,county,country,latitude,longitude,website,beds,trauma,helipad,childrens hospital
CARROLL HOSPITAL CENTER,200 MEMORIAL AVE,WESTMINSTER,MD,21157,GENERAL ACUTE CARE,OPEN,189,CARROLL,USA,39.55814603,-76.99072013,http://www.carrollhospitalcenter.org,189.0,NOT AVAILABLE,Y,nan
SPRINGFIELD HOSPITAL CENTER,6655 SYKESVILLE ROAD,SYKESVILLE,MD,21784,PSYCHIATRIC,OPEN,220,CARROLL,USA,39.38636542,-76.96156885,http://www.dhmh.state.md.us/springfield,220.0,NOT AVAILABLE,NOT AVAILABLE,nan
NEWMAN MEMORIAL HOSPITAL,905 SOUTH MAIN STREET,SHATTUCK,OK,73858,GENERAL ACUTE CARE,OPEN,79,ELLIS,USA,36.2680035,-99.88202277,http://www.newmanmemorialhospital.org,79.0,NOT AVAILABLE,Y,nan
KENTUCKY CORRECTIONAL PSYCHIATRIC CENTER,1612 DAWKINS ROAD,LAGRANGE,KY,40031,PSYCHIATRIC,OPEN,97,OLDHAM,USA,38.41207679,-85.42212673,http://kentucky.gov/Pages/home.aspx,97.0,NOT AVAILABLE,Y,nan
PAULS VALLEY GENERAL HOSPITAL,100 VALLEY DRIVE,PAULS VALLEY,OK,73075,GENERAL ACUTE CARE,OPEN,64,GARVIN,USA,34.71940441,-97.21478864,http://www.pvgh.net,64.0,LEVEL IV,Y,nan
MCCURTAIN MEMORIAL HOSPITAL,1301 LINCOLN ROAD,IDABEL,OK,74745,GENERAL ACUTE CARE,OPEN,91,MCCURTAIN,USA,33.88282828,-94.81116176,http://www.mmhok.com,91.0,LEVEL IV,Y,nan
PURCELL MUNICIPAL HOSPITAL,1500 NORTH GREEN AVENUE,PURCELL,OK,73080,GENERAL ACUTE CARE,OPEN,39,MCCLAIN,USA,35.02860056,-97.3646217,http://www.purcellhospital.com,39.0,LEVEL IV,Y,nan
MERCY HEALTH -LOVE COUNTY,300 WANDA STREET,MARIETTA,OK,73448,CRITICAL ACCESS,OPEN,25,LOVE,USA,33.94304119,-97.13090878,http://www.mercyhealthlovecounty.com,25.0,LEVEL IV,Y,nan
UNIVERSITY OF MD SHORE MEDICAL CTR AT DORCHESTER,300 BRYN STREET,CAMBRIDGE,MD,21613,GENERAL ACUTE CARE,OPEN,38,DORCHESTER,USA,38.57170558,-76.0674582,https://em.umaryland.edu/page/hospitals/dorchester_general,46.0,NOT AVAILABLE,Y,nan
MERCY HOSPITAL LOGAN COUNTY,200 SOUTH ACADEMY ROAD,GUTHRIE,OK,73044,CRITICAL ACCESS,OPEN,25,LOGAN,USA,35.87633071,-97.46202636,https://www.mercy.net/practice/mercy-hospital-logan-county,25.0,LEVEL IV,Y,nan
PRAGUE COMMUNITY HOSPITAL,1322 KLABZUBA AVENUE,PRAGUE,OK,74864,CRITICAL ACCESS,OPEN,25,LINCOLN,USA,35.49014466,-96.68431257,http://www.praguehospital.com,25.0,LEVEL IV,NOT AVAILABLE,nan
STROUD REGIONAL MEDICAL CENTER,2308 HIGHWAY 66 WEST STROUD,STROUD,OK,74079,CRITICAL ACCESS,OPEN,25,LINCOLN,USA,35.74848483,-96.68334576,stroudhospital.com/,25.0,LEVEL IV,Y,nan
JACKSON COUNTY MEMORIAL HOSPITAL,1200 EAST PECAN STREET,ALTUS,OK,73521,GENERAL ACUTE CARE,OPEN,49,JACKSON,USA,34.63523975,-99.31803877,http://www.jcmh.com,49.0,LEVEL IV,Y,nan
JEFFERSON COUNTY HOSPITAL,HIGHWAY 70 AND 81,WAURIKA,OK,73573,CRITICAL ACCESS,OPEN,25,JEFFERSON,USA,34.15731246,-97.97951529,http://www.jeffersoncountyhospital.net,25.0,LEVEL IV,Y,nan
HASKELL COUNTY COMMUNITY HOSPITAL,401 NORTHWEST 'H' STREET,STIGLER,OK,74462,CRITICAL ACCESS,OPEN,25,HASKELL,USA,35.26116507,-95.12875158,http://www.haskellhospital.com,25.0,LEVEL IV,NOT AVAILABLE,nan
MARIANJOY REHABILITATION CENTER,26 WEST 171 ROOSEVELT ROAD,WHEATON,IL,60187,REHABILITATION,OPEN,128,DUPAGE,USA,41.85251702,-88.13760059,http://www.marianjoy.org,128.0,NOT AVAILABLE,NOT AVAILABLE,nan
ADVENTIST HINSDALE HOSPITAL,120 NORTH OAK ST,HINSDALE,IL,60521,GENERAL ACUTE CARE,OPEN,277,DUPAGE,USA,41.80591716,-87.92122132,http://www.keepingyouwell.com,277.0,LEVEL II,Y,nan
ELMHURST MEMORIAL HOSPITAL,155 EAST BRUSH HILL ROAD,ELMHURST,IL,60126,GENERAL ACUTE CARE,OPEN,315,DUPAGE,USA,41.86376199,-87.93557914,http://www.emhc.org,315.0,LEVEL II,Y,nan
EDWARD HOSPITAL,801 SOUTH WASHINGTON,NAPERVILLE,IL,60540,GENERAL ACUTE CARE,OPEN,349,DUPAGE,USA,41.76096564,-88.14998473,http://www.edward.org,349.0,LEVEL II,Y,nan
CENTRAL DUPAGE HOSPITAL,25 NORTH WINFIELD ROAD,WINFIELD,IL,60190,GENERAL ACUTE CARE,OPEN,344,DUPAGE,USA,41.87352056,-88.1557587,http://www.cdh.org,344.0,LEVEL II,Y,nan
HOLDENVILLE GENERAL HOSPITAL,100 MCDOUGAL DRIVE,HOLDENVILLE,OK,74848,CRITICAL ACCESS,OPEN,25,HUGHES,USA,35.08905917,-96.37859604,http://www.holdenvillegeneral.org,25.0,LEVEL IV,Y,nan
ADVENTIST GLENOAKS,701 WINTHROP AVENUE,GLENDALE HEIGHTS,IL,60139,GENERAL ACUTE CARE,OPEN,141,DUPAGE,USA,41.9148249,-88.05697653,http://www.keepingyouwell.com,141.0,LEVEL II,Y,nan
ATLANTIC GENERAL HOSPITAL,9733 HEALTHWAY DRIVE,BERLIN,MD,21811,GENERAL ACUTE CARE,OPEN,45,WORCESTER,USA,38.33952516,-75.21133309,http://www.atlanticgeneral.org,45.0,NOT AVAILABLE,Y,nan
"MERCY HOSPITAL TISHOMINGO, INC",1000 SOUTH BYRD STREET,TISHOMINGO,OK,73460,CRITICAL ACCESS,OPEN,25,JOHNSTON,USA,34.22256466,-96.67478091,http://www.mercy.net/,25.0,LEVEL IV,Y,nan
HARMON MEMORIAL HOSPITAL,400 EAST CHESTNUT STREET,HOLLIS,OK,73550,GENERAL ACUTE CARE,OPEN,25,HARMON,USA,34.69220952,-99.91428905,http://harmonhospital.com/,25.0,LEVEL IV,Y,nan
GRADY MEMORIAL HOSPITAL,2220 WEST IOWA AVENUE,CHICKASHA,OK,73018,GENERAL ACUTE CARE,OPEN,99,GRADY,USA,35.04803417,-97.96173288,http://www.gradymem.org,99.0,LEVEL III,Y,nan
NORTHWESTERN MEDICAL CENTER,133 FAIRFIELD ST,ST. ALBANS,VT,5478,GENERAL ACUTE CARE,OPEN,70,FRANKLIN,USA,44.80773962,-73.07251309,http://www.northwesternmedicalcenter.org/,70.0,NOT AVAILABLE,NOT AVAILABLE,nan
SHARE MEMORIAL HOSPITAL,800 SHARE DRIVE,ALVA,OK,73717,GENERAL ACUTE CARE,OPEN,25,WOODS,USA,36.7872206,-98.67122175,http://www.smcok.com,25.0,LEVEL IV,Y,nan
ALLIANCEHEALTH WOODWARD,900 17TH STREET,WOODWARD,OK,73801,GENERAL ACUTE CARE,OPEN,87,WOODWARD,USA,36.43739791,-99.40033722,http://myalliancehealth.com/,87.0,LEVEL IV,Y,nan
NORTHWEST CENTER FOR BEHAVIORAL HEALTH (NCBH),1 MI EAST HIGHWAY 270,FORT SUPPLY,OK,73841,PSYCHIATRIC,OPEN,28,WOODWARD,USA,36.56909427,-99.57431439,http://ncbhok.org/,28.0,NOT AVAILABLE,NOT AVAILABLE,nan
CREEK NATION COMMUNITY HOSPITAL,309 N 14TH ST,OKEMAH,OK,74859,CRITICAL ACCESS,OPEN,25,OKFUSKEE,USA,35.4339077,-96.31820351,http://www.creekhealth.org,25.0,LEVEL IV,Y,nan
JANE PHILLIPS NOWATA HEALTH CENTER,237 SOUTH LOCUST STREET,NOWATA,OK,74048,CRITICAL ACCESS,OPEN,25,NOWATA,USA,36.69668544,-95.6302812,http://www.jpmc.org,25.0,LEVEL IV,NOT AVAILABLE,nan
PERRY MEMORIAL HOSPITAL,501 NORTH 14TH STREET,PERRY,OK,73077,GENERAL ACUTE CARE,OPEN,26,NOBLE,USA,36.28839268,-97.29949511,http://www.pmh-ok.org,26.0,LEVEL IV,Y,nan
ALLIANCEHEALTH CLINTON,100 NORTH 30TH STREET,CLINTON,OK,73601,GENERAL ACUTE CARE,OPEN,56,CUSTER,USA,35.51470827,-98.9977696,http://myalliancehealth.com/,56.0,LEVEL IV,Y,nan
WEATHERFORD REGIONAL HOSPITAL,3701 EAST MAIN STREET,WEATHERFORD,OK,73096,CRITICAL ACCESS,OPEN,25,CUSTER,USA,35.53927687,-98.66230163,http://www.weatherfordhospital.com,25.0,LEVEL IV,Y,nan
COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULEVARD,LAWTON,OK,73505,GENERAL ACUTE CARE,OPEN,283,COMANCHE,USA,34.60978544,-98.43426071,http://www.ccmhonline.com,283.0,LEVEL III,Y,nan
SOUTHWESTERN MEDICAL CENTER,5602 SW LEE BOULEVARD,LAWTON,OK,73505,GENERAL ACUTE CARE,OPEN,199,COMANCHE,USA,34.59263525,-98.46274019,http://www.swmconline.com,199.0,LEVEL IV,Y,nan
JIM TALIAFERRO COMMUNITY MENTAL HEALTH CENTER,602 SW 38TH STREET,LAWTON,OK,73505,PSYCHIATRIC,OPEN,30,COMANCHE,USA,34.60310119,-98.43861928,http://www.odmhsas.org,30.0,NOT AVAILABLE,NOT AVAILABLE,nan
BRISTOW MEDICAL CENTER,"700 WEST 7TH AVENUE,SUITE 6",BRISTOW,OK,74010,GENERAL ACUTE CARE,OPEN,55,CREEK,USA,35.83402589,-96.40143787,http://www.bristowmedcenter.com,55.0,LEVEL IV,Y,nan
DRUMRIGHT REGIONAL HOSPITAL,610 W BYPASS,DRUMRIGHT,OK,74030,CRITICAL ACCESS,OPEN,15,CREEK,USA,35.99810679,-96.60596661,http://www.drumrighthospital.com,15.0,LEVEL IV,Y,nan
"ST. JOHN SAPULPA, INC.",1004 E BRYAN AVE,SAPULPA,OK,74066,CRITICAL ACCESS,OPEN,25,CREEK,USA,35.99301234,-96.10008719,http://www.sjmc.org,25.0,LEVEL IV,Y,nan
HILLCREST HOSPITAL CUSHING,1027 EAST CHERRY STREET,CUSHING,OK,74023,GENERAL ACUTE CARE,OPEN,99,PAYNE,USA,35.97867106,-96.75674697,http://www.hillcrestcushing.com/,99.0,LEVEL IV,Y,nan
STILLWATER MEDICAL CENTER,1323 WEST SIXTH AVENUE,STILLWATER,OK,74074,GENERAL ACUTE CARE,OPEN,117,PAYNE,USA,36.1150111,-97.07510207,http://www.stillwater-medical.org,117.0,LEVEL III,Y,nan
INTEGRIS MIAMI HOSPITAL,200 SECOND STREET SW,MIAMI,OK,74354,GENERAL ACUTE CARE,OPEN,117,OTTAWA,USA,36.87267047,-94.88017941,http://www.integris-health.com,117.0,LEVEL IV,Y,nan
NORTH COUNTRY HOSPITAL & HEALTH CENTER,189 PROUTY DR,NEWPORT,VT,5855,CRITICAL ACCESS,OPEN,25,ORLEANS,USA,44.95580257,-72.20108185,http://www.nchsi.org/,25.0,NOT AVAILABLE,Y,nan
WILLOW CREST HOSPITAL,130 'A' STREET SW,MIAMI,OK,74354,PSYCHIATRIC,OPEN,50,OTTAWA,USA,36.87247948,-94.8790573,http://www.willowcresthospital.com,50.0,NOT AVAILABLE,Y,nan
CLEVELAND AREA HOSPITAL,1401 WEST PAWNEE STREET,CLEVELAND,OK,74020,CRITICAL ACCESS,OPEN,14,PAWNEE,USA,36.30932452,-96.48174236,http://www.clevelandareahospital.com,14.0,LEVEL IV,Y,nan
MUSCOGEE (CREEK) NATION LONG TERM ACUTE CARE HOSPITAL,900 EAST AIRPORT ROAD,OKMULGEE,OK,74447,LONG TERM CARE,OPEN,4,OKMULGEE,USA,35.66728251,-95.96034371,gnrc.ouhsc.edu/ltachunit.html,4.0,NOT AVAILABLE,NOT AVAILABLE,nan
FAIRFAX COMMUNITY HOSPITAL,40 HOSPITAL ROAD,FAIRFAX,OK,74637,CRITICAL ACCESS,OPEN,15,OSAGE,USA,36.56332062,-96.70703409,http://www.hmccah.com,15.0,LEVEL IV,Y,nan
"PAWHUSKA HOSPITAL, INC.",1101 EAST 15TH STREET,PAWHUSKA,OK,74056,CRITICAL ACCESS,OPEN,25,OSAGE,USA,36.67350648,-96.32551274,www.pawhuskahospital.org,25.0,LEVEL IV,NOT AVAILABLE,nan
STANDING ROCK INDIAN HEALTH SERVICES HOSPITAL,10 NORTH RIVER ROAD,FORT YATES,ND,58538,CRITICAL ACCESS,OPEN,-999,SIOUX,USA,46.09516158,-100.6281258,https://www.ihs.gov/greatplains/healthcarefacilities/standingrock/,-999.0,NOT AVAILABLE,NOT AVAILABLE,nan
CHOCTAW MEMORIAL HOSPITAL,1405 EAST KIRK STREET,HUGO,OK,74743,GENERAL ACUTE CARE,OPEN,34,CHOCTAW,USA,34.0123721,-95.49665009,http://www.choctawmemorial.com,34.0,LEVEL IV,Y,nan
LANE FROST HEALTH AND REHABILITATION CENTER,2815 EAST JACKSON STREET,HUGO,OK,74743,REHABILITATION,OPEN,30,CHOCTAW,USA,34.0024267,-95.48119817,http://www.lanefrosthealth.com/,30.0,NOT AVAILABLE,NOT AVAILABLE,nan
CIMARRON MEMORIAL HOSPITAL,100 SOUTH ELLIS STREET,BOISE CITY,OK,73933,CRITICAL ACCESS,OPEN,25,CIMARRON,USA,36.72867274,-102.5180648,http://www.cimarronmemorialhospital.org,25.0,LEVEL IV,NOT AVAILABLE,nan
COMMUNITY HOSPITAL,3100 SW 89TH S,OKLAHOMA CITY,OK,73159,GENERAL ACUTE CARE,OPEN,49,CLEVELAND,USA,35.37591091,-97.57053353,https://communityhospitalokc.com/,49.0,LEVEL IV,NOT AVAILABLE,nan
NORMAN REGIONAL HEALTH SYSTEM -NORMAN CAMPUS,901 NORTH PORTER STREET,NORMAN,OK,73070,GENERAL ACUTE CARE,OPEN,388,CLEVELAND,USA,35.23041388,-97.43929378,http://www.normanregional.com,388.0,LEVEL III,Y,nan
GRIFFIN MEMORIAL HOSPITAL,900 EAST MAIN STREET,NORMAN,OK,73070,PSYCHIATRIC,OPEN,182,CLEVELAND,USA,35.22901123,-97.42661818,http://www.odmhsas.org,182.0,NOT AVAILABLE,NOT AVAILABLE,nan
J. D. MCCARTY CENTER FOR CHILDREN WITH DEVELOPMENTAL,2002 EAST ROBINSON,NORMAN,OK,73071,REHABILITATION,OPEN,36,CLEVELAND,USA,35.2320812,-97.40737758,http://www.jdmc.org,36.0,NOT AVAILABLE,NOT AVAILABLE,nan
ALLIANCEHEALTH DURANT,1800 UNIVERSITY BOULEVARD,DURANT,OK,74701,GENERAL ACUTE CARE,OPEN,148,BRYAN,USA,34.00715192,-96.39342792,http://myalliancehealth.com/,148.0,LEVEL III,Y,nan
CARNEGIE TRI-COUNTY MUNICIPAL HOSPITAL,102 NORTH BROADWAY,CARNEGIE,OK,73015,CRITICAL ACCESS,OPEN,17,CADDO,USA,35.10741577,-98.60519325,carnegiehospital.org/,17.0,LEVEL IV,Y,nan
THE PHYSICIANS' HOSPITAL IN ANADARKO,1002 CENTRAL BOULEVARD EAST,ANADARKO,OK,73005,CRITICAL ACCESS,OPEN,25,CADDO,USA,35.07050231,-98.2283253,http://anadarkohospital.com,25.0,LEVEL IV,Y,nan
INTEGRIS CANADIAN VALLEY HOSPITAL,1201 HEALTH CENTER PARKWAY,YUKON,OK,73099,GENERAL ACUTE CARE,OPEN,75,CANADIAN,USA,35.48511351,-97.76315476,http://www.integris-health.com,75.0,NOT AVAILABLE,NOT AVAILABLE,nan
"MERCY HOSPITAL EL RENO, INC",2115 PARKVIEW DRIVE,EL RENO,OK,73036,GENERAL ACUTE CARE,OPEN,48,CANADIAN,USA,35.52993164,-97.98055753,http://www.mercyok.net,48.0,LEVEL IV,NOT AVAILABLE,nan
"MERCY HOSPITAL HEALDTON, INC.",3462 HOSPITAL RD,HEALDTON,OK,73438,CRITICAL ACCESS,OPEN,22,CARTER,USA,34.22286842,-97.49146648,https://www.mercy.net/location/mercy-hospital-healdton,22.0,LEVEL IV,Y,nan
ALLIANCEHEALTH SEMINOLE,2401 WRANGLER BOULEVARD,SEMINOLE,OK,74868,GENERAL ACUTE CARE,OPEN,32,SEMINOLE,USA,35.24497499,-96.69840924,http://myalliancehealth.com/,32.0,LEVEL IV,Y,nan
HILLCREST HOSPITAL SOUTH,8801 SOUTH 101ST EAST AVENUE,TULSA,OK,74133,GENERAL ACUTE CARE,OPEN,180,TULSA,USA,36.0353155,-95.86355986,http://www.southcresthospital.com,180.0,LEVEL III,Y,nan
HILLCREST MEDICAL CENTER,1120 SOUTH UTICA,TULSA,OK,74104,GENERAL ACUTE CARE,OPEN,620,TULSA,USA,36.14716118,-95.96851083,http://www.hillcrestmedicalcenter.com/,620.0,LEVEL III,Y,nan
"BAILEY MEDICAL CENTER, LLC",10502 NORTH 110TH EAST AVENUE,OWASSO,OK,74055,GENERAL ACUTE CARE,OPEN,73,TULSA,USA,36.30480757,-95.85274983,http://www.baileymedicalcenter.com,73.0,LEVEL IV,NOT AVAILABLE,nan
"OKLAHOMA SURGICAL HOSPITAL, LLC","2408 EAST 81ST STREET,SUITE 300",TULSA,OK,74137,GENERAL ACUTE CARE,OPEN,76,TULSA,USA,36.0433817,-95.95353568,http://www.oklahomasurgicalhospital.com,76.0,NOT AVAILABLE,Y,nan
PINNACLE SPECIALTY HOSPITAL,"2408 EAST 81ST STREET,SUITE 600",TULSA,OK,74137,GENERAL ACUTE CARE,OPEN,4,TULSA,USA,36.04293912,-95.95394971,http://www.pinnaclespecialtyhospital.com/,4.0,NOT AVAILABLE,Y,nan
OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,744 WEST NINTH STREET,TULSA,OK,74127,GENERAL ACUTE CARE,OPEN,249,TULSA,USA,36.14670539,-95.99984393,http://www.osu-medcenter.com,249.0,LEVEL III,NOT AVAILABLE,nan
"SAINT FRANCIS HOSPITAL, INC.",6161 SOUTH YALE AVENUE,TULSA,OK,74136,GENERAL ACUTE CARE,OPEN,1112,TULSA,USA,36.07276583,-95.91898427,http://www.saintfrancis.com/Pages/home.aspx,1112.0,LEVEL II,Y,nan
TULSA SPINE & SPECIALTY HOSPITAL,6901 SOUTH OLYMPIA AVENUE,TULSA,OK,74132,SPECIAL,OPEN,38,TULSA,USA,36.06397615,-96.00354755,http://www.tulsaspinehospital.com,38.0,NOT AVAILABLE,NOT AVAILABLE,nan
BROOKHAVEN HOSPITAL,201 SOUTH GARNETT ROAD,TULSA,OK,74128,PSYCHIATRIC,OPEN,64,TULSA,USA,36.15820501,-95.84983187,http://www.brookhavenhospital.com,64.0,NOT AVAILABLE,NOT AVAILABLE,nan
LAUREATE PSYCHIATRIC CLINIC AND HOSPITAL,6655 SOUTH YALE AVENUE,TULSA,OK,74136,PSYCHIATRIC,OPEN,90,TULSA,USA,36.06595501,-95.91859307,https://www.saintfrancis.com/laureate-psychiatric-clinic/pages/default.aspx,90.0,NOT AVAILABLE,NOT AVAILABLE,nan
PARKSIDE,1619 EAST 13TH STREET,TULSA,OK,74120,PSYCHIATRIC,OPEN,51,TULSA,USA,36.14517549,-95.96896001,http://www.parksideinc.org,51.0,NOT AVAILABLE,Y,nan
SHADOW MOUNTAIN BEHAVIORAL HEALTH SYSTEM,6262 SOUTH SHERIDAN ROAD,TULSA,OK,74133,PSYCHIATRIC,OPEN,60,TULSA,USA,36.07290864,-95.90553001,http://www.shadowmountainbhs.com,60.0,NOT AVAILABLE,NOT AVAILABLE,nan
MEMORIAL HOSPITAL OF TEXAS COUNTY AUTHORITY,520 MEDICAL DRIVE,GUYMON,OK,73942,GENERAL ACUTE CARE,OPEN,47,TEXAS,USA,36.69097241,-101.4759946,http://www.mhtcguymon.org,47.0,LEVEL IV,NOT AVAILABLE,nan
HILLCREST HOSPITAL CLAREMORE,1202 NORTH MUSKOGEE PLACE,CLAREMORE,OK,74017,GENERAL ACUTE CARE,OPEN,81,ROGERS,USA,36.32264454,-95.60467518,http://www.hillcrestclaremore.com,81.0,LEVEL IV,Y,nan
DUNCAN REGIONAL HOSPITAL,1407 NORTH WHISENANT DRIVE,DUNCAN,OK,73534,GENERAL ACUTE CARE,OPEN,138,STEPHENS,USA,34.52031753,-97.975948,http://www.duncanregional.com,138.0,LEVEL III,Y,nan
SEQUOYAH MEMORIAL HOSPITAL,213 EAST REDWOOD STREET,SALLISAW,OK,74955,GENERAL ACUTE CARE,OPEN,41,SEQUOYAH,USA,35.4639061,-94.78830959,http://www.sequoyahmemorial.com/home.php,26.0,LEVEL IV,NOT AVAILABLE,nan
BEAVER COUNTY MEMORIAL HOSPITAL,212 EAST EIGHTH STREET,BEAVER,OK,73932,CRITICAL ACCESS,OPEN,24,BEAVER,USA,36.81078453,-100.5162764,http://www.beavercountyhospitalauthority.org,24.0,LEVEL IV,Y,nan
ATOKA COUNTY MEDICAL CENTER,1200 W LIBERTY RD,ATOKA,OK,74525,CRITICAL ACCESS,OPEN,25,ATOKA,USA,34.3925323,-96.15144054,http://www.atokamedicalcenter.org,25.0,LEVEL IV,Y,nan
MEMORIAL HOSPITAL,1401 WEST LOCUST,STILWELL,OK,74960,GENERAL ACUTE CARE,OPEN,67,ADAIR,USA,35.80932236,-94.64315334,http://www.stilwellmemorialhospital.com,67.0,LEVEL IV,Y,nan
GREAT PLAINS REGIONAL MEDICAL CENTER,1801 WEST THIRD STREET,ELK CITY,OK,73644,GENERAL ACUTE CARE,OPEN,62,BECKHAM,USA,35.41398306,-99.42625102,http://www.gprmc-ok.com,62.0,LEVEL IV,Y,nan
SAYRE MEMORIAL HOSPITAL,911 HOSPITAL DRIVE,SAYRE,OK,73662,GENERAL ACUTE CARE,OPEN,31,BECKHAM,USA,35.30724323,-99.63238712,http://www.sayrehospital.org,31.0,NOT AVAILABLE,NOT AVAILABLE,nan
WAGONER COMMUNITY HOSPITAL,1200 WEST CHEROKEE STREET,WAGONER,OK,74467,GENERAL ACUTE CARE,OPEN,100,WAGONER,USA,35.96152396,-95.3924305,http://www.wagonerhospital.com,100.0,LEVEL IV,Y,nan
CORDELL MEMORIAL HOSPITAL,1220 NORTH GLENN ENGLISH STREET,CORDELL,OK,73632,CRITICAL ACCESS,OPEN,14,WASHITA,USA,35.30304934,-98.98855104,http://cordellmemorialhospital.com/public/,14.0,LEVEL IV,Y,nan
OU MEDICAL CENTER,700 NE 13TH STREET,OKLAHOMA CITY,OK,73104,GENERAL ACUTE CARE,OPEN,756,OKLAHOMA,USA,35.48077952,-97.5015588,https://www.oumedicine.com/,756.0,LEVEL I,Y,nan
CORNERSTONE HOSPITAL OF OKLAHOMA - MUSKOGEE,351 SOUTH 40TH STREET,MUSKOGEE,OK,74401,LONG TERM CARE,OPEN,64,MUSKOGEE,USA,35.75212037,-95.41108322,http://www.chghospitals.com/muskogee/,64.0,NOT AVAILABLE,NOT AVAILABLE,nan
HILLCREST HOSPITAL HENRYETTA,2401 WEST MAIN DEWEY BARLETT AND MAIN,HENRYETTA,OK,74437,GENERAL ACUTE CARE,OPEN,41,OKMULGEE,USA,35.43809543,-96.01566189,http://www.hillcresthenryetta.com/,41.0,LEVEL IV,Y,nan
"MERCY HOSPITAL ADA, INC.",430 NORTH MONTA VISTA,ADA,OK,74820,GENERAL ACUTE CARE,OPEN,156,PONTOTOC,USA,34.77827025,-96.63336758,https://www.mercy.net/practice/mercy-hospital-ada,156.0,LEVEL III,Y,nan
MUSCOGEE (CREEK) NATION MEDICAL CENTER,1401 MORRIS DRIVE,OKMULGEE,OK,74447,GENERAL ACUTE CARE,OPEN,66,OKMULGEE,USA,35.61118802,-95.952485,http://www.creekhealth.org/,66.0,LEVEL IV,Y,nan
NORTHEASTERN HEALTH SYSTEM,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74464,GENERAL ACUTE CARE,OPEN,100,CHEROKEE,USA,35.91400342,-94.95028445,http://nhs-ok.org/,100.0,LEVEL III,Y,nan
OKLAHOMA HEART HOSPITAL SOUTH,5200 EAST I-240 SERVICE ROAD,OKLAHOMA CITY,OK,73135,GENERAL ACUTE CARE,OPEN,44,OKLAHOMA,USA,35.38968219,-97.42710767,https://www.okheart.com/locations/south-campus,44.0,NOT AVAILABLE,NOT AVAILABLE,nan
ROGER MILLS MEMORIAL HOSPITAL,501 SOUTH L.L. MALES AVENUE,CHEYENNE,OK,73628,CRITICAL ACCESS,OPEN,15,ROGER MILLS,USA,35.60943113,-99.67153117,http://www.rmmhonline.com/,15.0,LEVEL IV,Y,nan
ALLIANCEHEALTH MADILL,901 S. 5TH AVE,MADILL,OK,73446,CRITICAL ACCESS,OPEN,25,MARSHALL,USA,34.08109707,-96.77755226,http://www.alliancehealthmadill.com/,25.0,LEVEL IV,Y,nan
BAPTIST MEMORIAL HOSPITAL FOR WOMEN,6225 HUMPHREYS BOULEVARD,MEMPHIS,TN,38120,WOMEN,OPEN,140,SHELBY,USA,35.12787502,-89.85529467,http://www.baptistonline.org/womens/,140.0,NOT AVAILABLE,Y,nan
MERCY HOSPITAL KINGFISHER,1000 KINGFISHER REGIONAL HOSPITAL DRIVE,KINGFISHER,OK,73750,CRITICAL ACCESS,OPEN,25,KINGFISHER,USA,35.81023943,-97.9449127,https://www.mercy.net/practice/mercy-hospital-kingfisher,25.0,LEVEL IV,Y,nan
SEILING MUNICIPAL HOSPITAL,HIGHWAY 60 & 281,SEILING,OK,73663,CRITICAL ACCESS,OPEN,18,DEWEY,USA,36.15479607,-98.92307343,http://www.seilingok.com/,18.0,LEVEL IV,Y,nan
SELECT SPECIALTY HOSPITAL - TULSA/MIDTOWN,"1125 SOUTH TRENTON,2ND & 3RD FLOOR",TULSA,OK,74120,LONG TERM CARE,OPEN,56,TULSA,USA,36.14698819,-95.96938592,http://tulsa.selectspecialtyhospitals.com/,56.0,NOT AVAILABLE,NOT AVAILABLE,nan
VA MEDICAL CENTER - OKLAHOMA CITY,921 NE 13TH ST,OKLAHOMA CITY,OK,73104,MILITARY,OPEN,-999,OKLAHOMA,USA,35.48281519,-97.49667171,http://www.oklahoma.va.gov/,-999.0,NOT AVAILABLE,N,nan
JACK C. MONTGOMERY VA MEDICAL CENTER,1011 HONOR HEIGHTS DR,MUSKOGEE,OK,74401,MILITARY,OPEN,-999,MUSKOGEE,USA,35.76527571,-95.4146644,http://www.muskogee.va.gov/,-999.0,NOT AVAILABLE,N,nan
LE BONHEUR CHILDREN'S HOSPITAL,50 NORTH DUNLAP,MEMPHIS,TN,38103,CHILDREN,OPEN,225,SHELBY,USA,35.1450508,-90.03180122,http://www.methodisthealth.org/locations/le-bonheur-children-s-hospital,225.0,I,Y,nan
METHODIST HEALTHCARE - UNIVERSITY HOSPITAL,1265 UNION AVENUE,MEMPHIS,TN,38104,GENERAL ACUTE CARE,OPEN,617,SHELBY,USA,35.13666855,-90.01946751,http://www.methodisthealth.org/locations/methodist-university-hospital,617.0,I,Y,nan
METHODIST LE BONHEUR GERMANTOWN HOSPITAL,7691 POPLAR AVENUE,GERMANTOWN,TN,38138,GENERAL ACUTE CARE,OPEN,309,SHELBY,USA,35.08981816,-89.80836623,http://www.methodisthealth.org/locations/methodist-le-bonheur-germantown-hospital,309.0,NOT AVAILABLE,Y,nan
